Longitude,Latitude,Predicted_UHI
-70.731615,-33.35774333,High
-70.73206,-33.35775167,High
-70.732465,-33.35775667,High
-70.73297,-33.35775833,High
-70.73344667,-33.35776667,High
-70.73383167,-33.357775,High
-70.734195,-33.35778667,Medium
-70.73455,-33.35779333,High
-70.73497667,-33.35778833,Medium
-70.73544,-33.3578,High
-70.73594333,-33.35779833,High
-70.73642167,-33.35784,High
-70.73680833,-33.35791667,High
-70.73729,-33.35792,Medium
-70.73738,-33.357575,Medium
-70.73746833,-33.35730667,Medium
-70.73755333,-33.35698833,Medium
-70.73765,-33.35665,Medium
-70.73775833,-33.35627167,High
-70.73786,-33.35592667,Medium
-70.73831667,-33.35582,High
-70.73866,-33.35577,High
-70.73902833,-33.35572,Medium
-70.73940667,-33.35568,High
-70.73977333,-33.35563167,Medium
-70.74015333,-33.35557833,High
-70.74050167,-33.35552833,Medium
-70.74085,-33.35548833,High
-70.74122333,-33.355445,High
-70.74159833,-33.35540667,High
-70.74197167,-33.35535333,High
-70.74235333,-33.35530833,High
-70.74276333,-33.35525667,High
-70.74309333,-33.35521,High
-70.74344333,-33.35515833,High
-70.74379333,-33.35511,High
-70.74410833,-33.35506667,High
-70.74453,-33.355015,High
-70.744855,-33.35496667,High
-70.74523667,-33.354905,High
-70.74562333,-33.35486833,High
-70.74598667,-33.35483333,High
-70.74626667,-33.35481833,High
-70.74672833,-33.35476,High
-70.74727833,-33.35471667,High
-70.74763833,-33.35468333,High
-70.74836667,-33.354595,High
-70.748675,-33.35457167,High
-70.74915,-33.35451333,High
-70.749475,-33.3545,High
-70.74959333,-33.35493167,High
-70.74994833,-33.355065,High
-70.75027167,-33.3552,High
-70.75061667,-33.35532667,High
-70.75099167,-33.35547833,High
-70.751335,-33.355615,High
-70.75167833,-33.35576,High
-70.7517,-33.35600333,High
-70.75151833,-33.35638667,High
-70.75134,-33.35674667,High
-70.75116833,-33.35713167,High
-70.751015,-33.35748333,High
-70.75082833,-33.35783833,High
-70.75064167,-33.35823333,High
-70.75047667,-33.35853167,High
-70.75029,-33.35885,High
-70.74982833,-33.35962,High
-70.74968167,-33.35985667,High
-70.749265,-33.360525,High
-70.74948,-33.36093,High
-70.74981667,-33.36102333,High
-70.75020667,-33.3611,High
-70.75060833,-33.361165,High
-70.75100167,-33.36124,High
-70.75133667,-33.36130333,High
-70.75172333,-33.36137667,High
-70.75209167,-33.361445,High
-70.75246167,-33.36151667,High
-70.752765,-33.36157333,High
-70.75315833,-33.361645,High
-70.75360667,-33.36173833,High
-70.75399667,-33.36179667,Medium
-70.753975,-33.36215333,High
-70.75381667,-33.36244833,High
-70.75368167,-33.36277,High
-70.75352,-33.36310833,High
-70.75335667,-33.36348167,High
-70.753155,-33.36388667,High
-70.75305,-33.36419167,High
-70.75305833,-33.36447833,High
-70.753395,-33.36479667,High
-70.75366667,-33.36502333,High
-70.75395167,-33.36525833,High
-70.75429333,-33.365535,High
-70.75463333,-33.36581667,High
-70.754955,-33.36604833,High
-70.75522333,-33.36625167,High
-70.755145,-33.36644,High
-70.75485167,-33.36650333,Medium
-70.75440667,-33.366605,High
-70.75402,-33.36669333,Medium
-70.75359667,-33.366795,Medium
-70.75321833,-33.366875,Medium
-70.75283,-33.36696667,Medium
-70.752435,-33.36705833,Medium
-70.75204833,-33.36713833,Medium
-70.75171667,-33.36721667,High
-70.751365,-33.36729333,High
-70.751045,-33.36734833,Medium
-70.75068333,-33.36743167,High
-70.75029,-33.36753,Medium
-70.74981833,-33.36763667,High
-70.74936333,-33.367745,High
-70.7489,-33.36782167,High
-70.74848833,-33.36788,Medium
-70.74818667,-33.367925,High
-70.747825,-33.36800667,High
-70.74747167,-33.36809833,High
-70.74707667,-33.36818333,High
-70.74665,-33.36829,High
-70.74631,-33.36841,High
-70.74648833,-33.368855,High
-70.74659833,-33.36915333,High
-70.74668667,-33.369405,High
-70.74674167,-33.3697,High
-70.746355,-33.36983333,High
-70.74599833,-33.36991,Medium
-70.745605,-33.36999667,High
-70.745235,-33.37008833,High
-70.74485167,-33.37018167,High
-70.7445,-33.37028167,High
-70.74405,-33.37037333,High
-70.74370833,-33.370435,High
-70.74329,-33.37054833,High
-70.74297667,-33.37062333,High
-70.74262,-33.37073,High
-70.74274333,-33.37104833,High
-70.74302333,-33.37116667,High
-70.74332,-33.371285,Medium
-70.743685,-33.37151833,High
-70.74403333,-33.37180333,Low
-70.744455,-33.37172667,High
-70.74474833,-33.37165833,Low
-70.74509833,-33.37157833,Low
-70.74551333,-33.37147333,Low
-70.74585167,-33.37137833,High
-70.746175,-33.371305,High
-70.74658333,-33.37121833,High
-70.74700167,-33.37113333,Low
-70.74750333,-33.37099833,High
-70.74796833,-33.37090333,Low
-70.74842333,-33.37077333,Low
-70.74887667,-33.370605,Low
-70.74930333,-33.37046,High
-70.74975667,-33.37028833,High
-70.75022833,-33.37012833,High
-70.75077167,-33.37007833,High
-70.75133167,-33.37004,High
-70.75187333,-33.36999833,High
-70.75239,-33.36994667,Low
-70.75288833,-33.36989333,Low
-70.75339,-33.36982333,High
-70.75389,-33.36977667,Low
-70.75427,-33.36970167,Low
-70.75462333,-33.36980667,High
-70.75473,-33.37008833,High
-70.75487,-33.37042333,Medium
-70.75502833,-33.37080667,High
-70.75518,-33.37115833,High
-70.75534833,-33.37144,High
-70.755595,-33.37174667,Low
-70.755865,-33.372055,High
-70.75621833,-33.372385,High
-70.75656333,-33.372755,High
-70.75688667,-33.37308667,High
-70.75716,-33.373435,High
-70.75742,-33.37369167,Medium
-70.75767333,-33.37383167,Medium
-70.75801333,-33.37375,Medium
-70.75847667,-33.37366333,Medium
-70.75900167,-33.373535,Medium
-70.75955667,-33.373395,Medium
-70.76007833,-33.37323,High
-70.760555,-33.373105,Medium
-70.76110833,-33.37298667,Medium
-70.76160833,-33.37286333,Medium
-70.76208167,-33.37273333,Medium
-70.76249167,-33.37266,High
-70.76288333,-33.37255833,High
-70.76326333,-33.372505,High
-70.76375667,-33.372385,High
-70.764315,-33.37227,High
-70.76485333,-33.37213667,High
-70.765415,-33.37201167,High
-70.76596667,-33.37184333,High
-70.76653,-33.37169833,High
-70.76712167,-33.37153333,Low
-70.767675,-33.37136167,Low
-70.768265,-33.37116667,Low
-70.76885167,-33.37101167,High
-70.76940167,-33.37085333,High
-70.76993667,-33.37073,High
-70.77047833,-33.370575,High
-70.77100333,-33.37041833,High
-70.77151333,-33.37028833,High
-70.77206667,-33.37015,High
-70.77261833,-33.36999,Low
-70.77320833,-33.369825,Low
-70.77381333,-33.36965667,Low
-70.77437833,-33.36952667,High
-70.77492667,-33.36932833,Low
-70.77552833,-33.36922333,Low
-70.77610167,-33.369075,High
-70.77665667,-33.36891333,High
-70.77722333,-33.36877333,High
-70.77778,-33.368625,Low
-70.77828667,-33.368465,High
-70.778855,-33.36829167,High
-70.77935667,-33.36807,High
-70.77982167,-33.36776167,Low
-70.78017167,-33.36757,Low
-70.78054333,-33.36757333,Low
-70.78105833,-33.36827,Low
-70.78094333,-33.36868667,Low
-70.78082667,-33.369085,Low
-70.780745,-33.36946167,Low
-70.78053,-33.36984,Low
-70.78036,-33.370305,Low
-70.78023833,-33.370785,Low
-70.780075,-33.37126333,Low
-70.77989667,-33.37173,Low
-70.779745,-33.37220167,Low
-70.779615,-33.37267833,Low
-70.77953333,-33.373135,Low
-70.77942,-33.37357667,Low
-70.77929167,-33.37397667,Low
-70.77914333,-33.37441667,Low
-70.77901,-33.37482667,Low
-70.77889833,-33.37516167,Low
-70.77873,-33.37545167,Low
-70.77851833,-33.375725,Low
-70.77821667,-33.37599667,Low
-70.77782333,-33.37621667,High
-70.77745333,-33.37636333,High
-70.77706167,-33.37662,High
-70.77668167,-33.376865,High
-70.77634167,-33.37707,High
-70.77598,-33.377295,High
-70.77562833,-33.377505,High
-70.77524333,-33.37773667,High
-70.774855,-33.37795333,High
-70.77445833,-33.37817,High
-70.77405667,-33.37844167,High
-70.77364833,-33.37865833,High
-70.77325833,-33.378915,High
-70.77287,-33.37914833,High
-70.77246667,-33.37939167,High
-70.77207667,-33.37961667,High
-70.77169833,-33.37983333,High
-70.77131,-33.380055,High
-70.770905,-33.3803,High
-70.77050833,-33.38055333,High
-70.77007667,-33.380785,High
-70.76963333,-33.38104667,High
-70.769195,-33.38132,High
-70.76873,-33.38161,High
-70.76826333,-33.38187,High
-70.76781333,-33.38215167,High
-70.76738667,-33.38239667,High
-70.766915,-33.38268167,High
-70.76643833,-33.38293667,High
-70.76597833,-33.383245,High
-70.76552167,-33.38352,High
-70.76506833,-33.38377667,High
-70.76457167,-33.38401667,High
-70.764085,-33.38435167,High
-70.76363833,-33.38462333,Medium
-70.76318333,-33.38490667,Medium
-70.76275,-33.38520333,Medium
-70.76228333,-33.38548833,High
-70.76180833,-33.38572833,Medium
-70.76138,-33.38596833,Medium
-70.76103333,-33.38617167,Medium
-70.76043,-33.38644333,Low
-70.76012833,-33.38661833,Low
-70.7598,-33.38684167,Low
-70.75938333,-33.387125,Medium
-70.758985,-33.387365,Medium
-70.7586,-33.38760667,Medium
-70.758205,-33.38782333,Medium
-70.757805,-33.38805333,Low
-70.75733167,-33.38828,Low
-70.75685667,-33.388455,High
-70.75642167,-33.38867,Low
-70.75613167,-33.38884833,Low
-70.75586,-33.38902,Low
-70.75548,-33.38908,Low
-70.75525333,-33.38882167,Low
-70.755015,-33.388555,High
-70.75479833,-33.388285,Low
-70.75453667,-33.387965,High
-70.75426833,-33.38767,High
-70.75399833,-33.38740167,High
-70.75376833,-33.38718833,High
-70.75349833,-33.38692667,High
-70.75316167,-33.38662833,High
-70.75285667,-33.38636,High
-70.75261667,-33.38616667,High
-70.75237667,-33.38596333,High
-70.75214167,-33.38575333,High
-70.75196,-33.38553833,High
-70.75162,-33.38532333,High
-70.75128833,-33.38515167,Low
-70.75093333,-33.38497167,High
-70.75065,-33.384805,Low
-70.75037833,-33.384695,Low
-70.75001833,-33.38465,Medium
-70.74972333,-33.384665,High
-70.74939333,-33.38468333,High
-70.74908667,-33.38471,High
-70.74880333,-33.38461333,Medium
-70.74853667,-33.38439667,Medium
-70.74825333,-33.384165,Medium
-70.74797667,-33.383925,Medium
-70.74766167,-33.38370167,Medium
-70.74737,-33.38345167,Medium
-70.747095,-33.38322,Medium
-70.74685,-33.38300833,Medium
-70.746375,-33.38259,Medium
-70.74613167,-33.38241333,Medium
-70.74582833,-33.38221833,Medium
-70.74554833,-33.38196833,Medium
-70.74527833,-33.38172167,Medium
-70.74501,-33.38147167,Low
-70.74474333,-33.38121333,Low
-70.74444167,-33.38097,Low
-70.74415,-33.38073333,Medium
-70.74386167,-33.380515,Medium
-70.74364,-33.38022833,Medium
-70.74363833,-33.37989667,Medium
-70.74376667,-33.37956667,Medium
-70.74389667,-33.37922333,Medium
-70.744025,-33.378885,Medium
-70.744145,-33.37857667,Medium
-70.74422333,-33.37830167,Medium
-70.74409333,-33.37800167,Low
-70.74389333,-33.37777667,Low
-70.74367333,-33.37753,Medium
-70.74323167,-33.37754833,Medium
-70.74275667,-33.37764833,Medium
-70.74242167,-33.37772833,Medium
-70.74206833,-33.37780167,Medium
-70.741755,-33.37787333,Medium
-70.74135,-33.377955,Medium
-70.74097667,-33.37805,Medium
-70.74048833,-33.378185,High
-70.73995333,-33.37829667,High
-70.739785,-33.37799833,Medium
-70.73968833,-33.37773333,High
-70.73956667,-33.37748,High
-70.73941667,-33.37725333,Medium
-70.73926167,-33.377015,High
-70.73903,-33.37677333,High
-70.73868833,-33.37651,High
-70.73845833,-33.376355,Low
-70.73820167,-33.37618667,Low
-70.73796333,-33.37598333,Low
-70.73777167,-33.37577167,High
-70.73761833,-33.37548167,High
-70.73763833,-33.37521667,High
-70.73778833,-33.37496167,High
-70.73795167,-33.374715,High
-70.73813333,-33.37446667,High
-70.73829667,-33.37418333,High
-70.73834667,-33.37385333,High
-70.73825667,-33.373515,High
-70.738065,-33.37321667,High
-70.73780167,-33.37295667,High
-70.73755,-33.37277,High
-70.73755333,-33.37245833,High
-70.73777,-33.37209167,High
-70.73751,-33.37187,High
-70.73714167,-33.37190333,High
-70.73673667,-33.37196167,High
-70.73639167,-33.37199167,High
-70.73604,-33.37201167,Medium
-70.73556,-33.37204667,High
-70.73505,-33.37213,High
-70.73455667,-33.37221,High
-70.734065,-33.37222833,High
-70.733525,-33.372315,High
-70.73297333,-33.37239,High
-70.73243667,-33.372465,High
-70.73190667,-33.37248167,High
-70.73138833,-33.372545,High
-70.73087333,-33.372605,High
-70.73036167,-33.37266833,Medium
-70.72997833,-33.37274,Medium
-70.72969333,-33.37295167,Medium
-70.72943,-33.37315,Medium
-70.729105,-33.373415,High
-70.72879,-33.37366,High
-70.72853833,-33.37386833,High
-70.72825333,-33.37407667,High
-70.72797667,-33.3743,High
-70.72766333,-33.37454,High
-70.727395,-33.37478333,High
-70.72709,-33.37503167,High
-70.72680333,-33.37523,High
-70.72655,-33.37545,High
-70.72623333,-33.375705,High
-70.72596,-33.37594,High
-70.725665,-33.376175,High
-70.72542167,-33.37637,High
-70.72506667,-33.37663,High
-70.72472333,-33.37691,High
-70.72438833,-33.37715667,High
-70.72407833,-33.37739667,High
-70.723805,-33.37761667,High
-70.723535,-33.37783,High
-70.723205,-33.378085,Medium
-70.72296167,-33.37829333,Medium
-70.7228,-33.37870167,Medium
-70.72300833,-33.37904667,Low
-70.72316667,-33.37931333,Medium
-70.72332167,-33.37954667,Medium
-70.72348,-33.3798,Medium
-70.72365167,-33.38006333,Medium
-70.723825,-33.38033667,Medium
-70.72398,-33.38062667,Medium
-70.72394833,-33.38098167,High
-70.72392167,-33.38127333,High
-70.72391333,-33.38155833,High
-70.7239,-33.381945,High
-70.72386167,-33.38235167,High
-70.72384667,-33.38267167,High
-70.72386333,-33.38302167,High
-70.72393,-33.38342333,Medium
-70.72345333,-33.38348167,Medium
-70.723135,-33.38344333,Medium
-70.72276167,-33.38341333,Medium
-70.72237667,-33.38338333,Medium
-70.72195833,-33.383355,Medium
-70.72148667,-33.38330333,Medium
-70.72111667,-33.38324333,Medium
-70.720835,-33.38318167,Medium
-70.72042167,-33.383085,Medium
-70.71992667,-33.382955,Medium
-70.71951667,-33.38283333,Medium
-70.71917167,-33.38273833,Medium
-70.71881333,-33.38264,Medium
-70.71846333,-33.382565,High
-70.71848167,-33.38223833,High
-70.71835833,-33.38186,High
-70.71825167,-33.38156667,High
-70.71814,-33.38127167,High
-70.71801333,-33.38096667,High
-70.717935,-33.38057667,Low
-70.71793333,-33.38020667,Low
-70.71808833,-33.37981,Low
-70.71823167,-33.37943,Low
-70.71837333,-33.37909833,Low
-70.71853833,-33.37876167,Low
-70.718755,-33.378415,Low
-70.71856167,-33.37798833,Low
-70.71831,-33.37766667,Low
-70.71804667,-33.377365,Low
-70.717785,-33.37703,Low
-70.717535,-33.376695,Low
-70.71726667,-33.376385,Low
-70.71701333,-33.37607,Low
-70.71672667,-33.37572167,Low
-70.71645833,-33.37540833,Low
-70.71621,-33.375115,Low
-70.71597333,-33.374835,Low
-70.715745,-33.37457667,Low
-70.715515,-33.37435333,Low
-70.71516333,-33.37433333,High
-70.71473,-33.37429167,High
-70.71427667,-33.37422667,High
-70.71383833,-33.374155,High
-70.71335667,-33.37405667,High
-70.71279167,-33.373935,Medium
-70.71227,-33.37376833,Medium
-70.71179333,-33.37357667,Medium
-70.711265,-33.37335333,High
-70.710765,-33.37310167,High
-70.71029833,-33.37279,Medium
-70.70985,-33.372515,High
-70.70939333,-33.37223,High
-70.70890833,-33.37192667,High
-70.708465,-33.37161667,High
-70.70797167,-33.371385,Medium
-70.70749167,-33.37109333,High
-70.70705,-33.37078667,Medium
-70.706575,-33.37050333,Medium
-70.70611333,-33.370195,Low
-70.70568833,-33.36995333,Medium
-70.70522167,-33.36986167,Medium
-70.70489333,-33.36958,Medium
-70.70445667,-33.36929833,Low
-70.70403833,-33.369015,Low
-70.70361167,-33.368735,Low
-70.70323333,-33.36845167,Low
-70.70286833,-33.36819833,Low
-70.70253667,-33.36795667,Low
-70.70243333,-33.36769167,Low
-70.70266167,-33.36743167,Low
-70.70295,-33.36710667,Low
-70.70329,-33.36670333,Low
-70.70361167,-33.36633167,Low
-70.70390833,-33.36597333,Medium
-70.70417833,-33.36566833,Low
-70.70442167,-33.36543167,Low
-70.70477667,-33.36530333,Low
-70.70521333,-33.36536667,Low
-70.70556167,-33.36544333,Medium
-70.78102333,-33.367725,Low
-70.51585208,-33.37697292,Low
-70.5156425,-33.37690292,Low
-70.51551375,-33.37681083,Low
-70.51526694,-33.37669889,Low
-70.51828667,-33.3716575,Low
-70.53904208,-33.35719479,Low
-70.54573583,-33.33749056,Low
-70.52054354,-33.33445208,Low
-70.51055946,-33.33771601,Low
-70.4943275,-33.33973431,Low
-70.49407083,-33.33962833,Low
-70.49390542,-33.33953917,Low
-70.49371833,-33.33942208,Low
-70.51020708,-33.35138417,Low
-70.51035167,-33.35698833,Low
-70.51017917,-33.35739417,Low
-70.50994958,-33.35813083,Low
-70.50993167,-33.3582825,Low
-70.5098625,-33.35842208,Low
-70.50860229,-33.36248146,Low
-70.50837729,-33.36252333,Medium
-70.50747167,-33.36227833,Low
-70.5069925,-33.362125,Medium
-70.5065,-33.36201667,Medium
-70.50603,-33.36189417,Medium
-70.5056175,-33.36176125,Medium
-70.50486875,-33.36157375,Medium
-70.5046025,-33.36149333,Medium
-70.5040775,-33.36135833,Medium
-70.50364,-33.3612375,Medium
-70.50316083,-33.36118333,Low
-70.50294042,-33.36125542,Low
-70.50283208,-33.36136792,Low
-70.5027075,-33.36151667,Low
-70.50271667,-33.36164042,Low
-70.50272,-33.36217333,Low
-70.50265792,-33.36229167,Low
-70.50245458,-33.362395,Low
-70.50224583,-33.36243958,Low
-70.50203625,-33.362485,Low
-70.50186208,-33.36253375,Low
-70.50167167,-33.36255625,Low
-70.50150333,-33.36258,Low
-70.5013,-33.36257542,Low
-70.5010825,-33.36258917,Low
-70.50049917,-33.3625925,Low
-70.49994333,-33.3626125,Low
-70.49929375,-33.36262,Low
-70.49874667,-33.36256083,Low
-70.49818833,-33.36245917,Low
-70.49765625,-33.36213917,Low
-70.497435,-33.36202208,Low
-70.49707333,-33.36192,Low
-70.496545,-33.36188333,Low
-70.49612292,-33.361855,Low
-70.49501125,-33.36191625,Low
-70.49471833,-33.36195,Low
-70.49341958,-33.36217667,Low
-70.4932475,-33.36212417,Low
-70.4932025,-33.36197833,Low
-70.49311875,-33.36181875,Low
-70.49303792,-33.36160958,Low
-70.49295167,-33.36146542,Low
-70.49289833,-33.36128292,Low
-70.49275708,-33.36118417,Low
-70.49260417,-33.36108542,Low
-70.49247583,-33.36101833,Low
-70.51005375,-33.35138542,Low
-70.5182999,-33.35274198,Low
-70.51596375,-33.36093458,Low
-70.51539167,-33.36212056,Low
-70.51745992,-33.37773008,Low
-70.51521,-33.37650667,Low
-70.51539,-33.37626167,Low
-70.51561833,-33.37593833,Low
-70.51586167,-33.37556333,Low
-70.516085,-33.37515,Low
-70.51631667,-33.37476333,Low
-70.51656167,-33.37438167,Low
-70.516785,-33.374015,Low
-70.51697667,-33.37369833,Low
-70.51714333,-33.37347167,Low
-70.51736333,-33.37309833,Low
-70.517525,-33.37283,Low
-70.51769167,-33.37258667,Low
-70.51788,-33.37229667,Low
-70.51809,-33.37196167,Low
-70.51837167,-33.37147,Low
-70.51851,-33.371115,Low
-70.51858167,-33.37065667,Low
-70.51879,-33.370225,Low
-70.51911667,-33.36983167,Low
-70.519425,-33.369435,Low
-70.519715,-33.36906,Low
-70.51987333,-33.36882,Low
-70.52010333,-33.36857667,Low
-70.52034,-33.36832333,Low
-70.52065,-33.36802667,Low
-70.521055,-33.36775,Low
-70.52152333,-33.36748167,Low
-70.52198167,-33.36724,Low
-70.5224,-33.36710333,Low
-70.52280333,-33.36724167,Low
-70.52309,-33.367395,Low
-70.523405,-33.36705,Low
-70.523715,-33.366785,Low
-70.52409333,-33.36673833,Low
-70.524605,-33.366705,Low
-70.52512167,-33.36663833,Low
-70.52563833,-33.36672,Low
-70.52609667,-33.36660667,Low
-70.526555,-33.366325,Low
-70.52701333,-33.36606167,Low
-70.52739833,-33.365835,Low
-70.52763167,-33.365715,Low
-70.52799667,-33.36565833,Low
-70.52846167,-33.36562333,Low
-70.52892333,-33.36558,Low
-70.52936333,-33.36556667,Low
-70.52978167,-33.36553,Low
-70.53022833,-33.36548333,Low
-70.530595,-33.36547667,Low
-70.53094,-33.36544,Low
-70.53139333,-33.36538333,Low
-70.53190833,-33.36535167,Low
-70.532465,-33.36530833,Low
-70.532915,-33.36524667,Low
-70.53328333,-33.365105,Low
-70.53355167,-33.36482667,Low
-70.53378,-33.36455167,Low
-70.533975,-33.36433833,Low
-70.534205,-33.36410833,Low
-70.53442667,-33.36387833,Low
